label,comment_processed
1,云冈 龙门 北魏 石窟 一脉相承 置身 大唐 盛世 精美 华丽 仿佛 唐人 仰望 武曌 讲解 酷暑 解说 非常 细致 到位 展示 很多 私家 照片 领略到 更加 完整 石窟 文化 
0,非常 非常 做好 充足 防晒 非常 热 耗体力 香山寺 爬 高 
1,商家 非常 负责 耐心 时间 行程 安排 
1,想 了解 中国 古代 佛教 起源 社 必须 先到 白马寺 
1,不错 心 脆弱 微博是 神仙 故事 已经 看到 知道 现在 已经 看到 综艺节目 期待 节目 看到 
1,爬山 很累 山顶 风景 真 
1,老君山 本名 景室 山 道教 主流 全真 派 圣地 位于 河南省 洛阳市 栾川县 城 东南 三 公里 处 老君山 秦岭 余脉 八百里 伏牛山 主峰 海拔 高 达 余米 道教 尊称 太上老君 李耳即 老子 此山 修炼 唐太宗 景室 山 改名 老君山 老君山 北魏 周边 各郡 香客 朝拜 山顶 太清观 始建 于北魏 历代 重修 唐代 尉迟敬德 监工 重修 明朝 最为 鼎盛 铁 铁瓦 金碧辉煌 千百年来 一直 陕皖 地众 香客 朝拜 中原 道教 圣地 老君山 到达 洛阳 长途客车 栾川 最好 提前 预定 酒店 第二天 一早 进入 老君山 景区 
0,不错 景色 不错 有趣 好玩 性价比 高 总体 超赞 
0,建议 晕车 家 能别 别来 有待 改进 
1,河南 很多 著名 旅游景点 老君山 景区 很多 游客 不远万里 慕名 前来 打卡 拍照 留恋 快 来看 看吧 
1,一定 去一趟 没有 开 滑梯 
1,中国 大陆 最早 印度 传过来 佛教 寺庙 
1,景点 挺不错 特别 十里 画屏 上次 冬天 雪景 那天 整天 雾蒙蒙 没 看到 晴天 真的 太漂亮 生态环境 早上 追梦谷 看到 
1,疫情 过后 洛阳龙门石窟 总要 其实 精华 一片 区域 从小 电视 里 看到 亲眼目睹 感觉 不错 
1,洛阳 玩 能不来 白马寺 
1,产品 用过 说好 解说 详细 人工 导游 好多 没 急促 十分 推荐 
1,天下 著名 武庙 三 国蜀汉 名将 关羽 埋首 之地 沿袭 前庙 冢 帝王 陵寝 建制 庙 内古 柏森森 殿宇 林立 充满 传说 凭吊 三国 历史 
1,非常 漂亮 地方 纪念 意义 
1,佛教 传入 中国 最好 证明 棒棒 哒 
1,非常 不错 价格合理 值得 购买 
0,讲解员 公式化 讲解 从前 
1,空气 真的 有雾 遮住 好多 景色 
1,龙门石窟 洛阳 必去 景点 早 进去 需要 观光车 元人 坐 门口 其实 地方 认识 直接 需要 做 电瓶车 外地人 既来之 则安之 入乡随俗 一路 车开 看看 挺舒服 石窟 宏伟 令 世人 惊叹 华夏民族 文化 瑰宝 令 骄傲 拾级而上 仰视 历史 沉积 觉得 累人 只能 声声 游客 花钱 请人 拍照 姿势 摆 半天 等待 无奈 很无语 东 石窟 没有 上去 观看 直接 龙门 古镇 据说 晚上 晚点 会 亮灯 别有 一番 特色 
0,高高兴兴 
1,千年 古刹 比较 有名气 确实 历史 厚重感 
1,历史悠久 佛教 东传 标志性 寺院 
1,挺 比较满意 
1,最近 火 起来 景点 景色 非常 棒 不远 通票 使用方便 无需 兑换 门票 闸机 直接 扫码 使用 总体 超赞 景色 不错 
1,必须 五星 好评 太美 老君山 
1,地方 打卡 游玩 点 
1,美的 雪景 免费 赶紧 来赏 老君山 海拔 米 得天独厚 海拔 优势 造就 老君山 无与伦比 美丽 雪景 尤其 雪后 初晴当 白雪 白云 交织 一起 山顶 白雪皑皑 银装素裹 山间 云雾 缭绕 如梦似 仿佛 一不小心 步入 童话世界 
1,历史 悠久 很多 展品 值得 了解 一下 
1,不错 状态 佩服 古代 雕塑 大师 工艺 
1,非常 值得 地方 导游 小耿 解说 非常 内容 丰富 
1,好玩 一个 地方 历史 佛教文化 涉及 
1,整体 不错 附赠 部分 图片 
1,值得 洛阳 景点 佛教 渊源 看到 泰国 缅甸 印度 佛教 寺院 异域 风情 扑面而来 洛阳 必 打卡 
1,讲 算 完整 有效 深深 疑问 所谓 大象 讲师团 普通 讲解 究竟 有何 区别 无从 比较 
1,农历 六月 二十四日 有缘 来到 关林庙 适逢 关 大帝 生日 这天 
1,挺 漂亮 天气 景色 不错 历史 年代 感玩 不累 直接 从动 车站 打车 过来 距离 远 环境 保持 干净 里头 逛 心情 变 大好 
1,小丙 解说 龙门石窟 焕发 新 光彩 小时 解说 觉得 意犹未尽 谢谢 了解 更 历史 
1,景色 迢美 特别 雨 中 山上 景色 
1,挺 景区 景色 优美 值得 一去 
1,节假日 不算 坐 两个 缆车 带 两个 孩子 剩下 路 爬下来 有点累 介意 带 小孩 考虑 清楚 前 几天 正好 下过 雪 当天 太阳 不算 太冷 山顶 路 积雪 下雪天 注意 防滑 真的 有点 滑 挺不错 地方 山顶 很漂亮 有点累 
0,言过其实 炒作 火 
1,风景秀丽 自然风光 浓郁 文化 内涵 值得 推荐 
1,摄摩腾 法兰 墓 狄仁杰 墓 里面 没有 卖水 带 大雄宝殿 后面 一个 草屋 茶社 免费 茶水 体现 佛教 慈悲 
1,非常 
1,必需 带 孩子 学习 地方 感受 历史 感受 文化 感受 震撼 感受 收获 
0,工作人员 不怎么 友善 
0,需要 走 很久来 做好 心理准备 一圈 下来 应该 一万五千 步 晚上 没有 开灯 视频 夜景 长椅 坐 俩 小时 问 工作人员 没有 夜场 没有 灯 五六 点 下班 没 记住 
0,潘导 带队 讲 特别 内容 深度 一个 细节 讲 清清楚楚 非常 细心 耐心 非常 完美 旅途 
1,景点 非常 漂亮 
1,圆梦 不错 值得 一去 
1,马丹阳 导游 棒棒 讲解 耐心 
0,感觉 非常 下雪 台阶 滑 比较 危险 
1,学习 历史 知识 洛阳 必去 圣地 
1,请 导游 非常 优秀 
0,交通 不太 方便 
1,选择 门票 加 讲解 几天 行程 里 最好 值得 一次 体验 导游 声音 柔美 每个 照顾 有加 专业性 强 
1,游客 中心 电瓶车 景区 入口 三 公里 龙门 大桥 西侧 伊河 西岸 向南 沿岸 西山 山坡 密密麻麻 全是 石窟 佛像 大佛 靠近 西山 石窟 南 出口 河沿 伊 河东岸 向北走 东边 东山 石窟 太累 没有 上去 龙门 大桥 东头 白园 一圈 走 下来 上上下下 最少 三 小时 大约 六七公里 沿伊 河岸 转 一圈 上山 石窟 没有 累 龙门 大桥 景区 一处 看到 大佛 东岸 观看 壮观 时间 体力 见到 景区 内有 电瓶车 清楚 具体 站点 想必 不愿 行走 方式 
0,洗手间 巨臭 隔 十几米 闻到 味儿 知道 洗手间 开车 情况 下入 园前 入园 两段 电瓶车 必须 坐 费时费力 坐 一级 索道 步行 上山 四个 小时 体力 不好 简直 生 无可 恋 下山 路 快 很多 路上 看到 师傅 背着 很多 泡面 上山 下山 坐 滑道 屁股 坐个 垫子 滑下去 挺好玩 
1,线下 便宜 点 
1,石窟 建造 宏伟 部分 佛头 没 景区 夏季 偏热 防晒 设施 少 建议 一定 注意 降温 防晒 装备 带 齐全 
1,兄玄德 弟翼德德 兄德弟 师 卧龙 友子 龙龙 师龙友 
1,白马寺 天下第一 古刹 洛阳市 公里 洛阳 火车站 坐 站点 坐路车 白马 镇 白马寺 离有 很多 东西 历史悠久 狄仁杰 墓 旁边 印度 风格 佛塔 缅甸 风格 佛塔 可看 东西 很多 四点 半才 基本上 走马观花 式 里面 工作人员 已经 收拾 东西 搞 卫生 离开 寺里 保护 一颗 古数 打吊针 重要 一点 门票 元 
1,景區 不大門票 元 
0,关二爷 没 兴趣 没 必要 
1,白马寺 中国 最早 佛教 寺庙 意义 
1,漂亮 残缺 很多 太 可惜 
1,震撼 枉 小朋友 大老远 赶来 工匠 鬼斧神工 耐心 佛像 雕刻 栩栩如生 表情 传神 服饰 刻画 细致 整个 起来 宏伟 诗意 浪漫 十足 
1,门票 不贵元 地方 有点 拜拜 关二爷 应该 商业 气氛 太重 曹操 当年 关二爷 首级 厚葬 值得 
1,清净 最好 有人 一起 拍照 
1,景区 风景 独特 风景 特别 美是 值得 景点 
1,关 圣人 孔 圣人 必须 拜 拜庙 香火 旺盛 许了 愿求 保佑 心愿 成 真 
1,洛阳 老君山 不错 风景优美 悬崖峭壁 金殿 伏牛山 主峰 高空 玻璃 栈道 刺激 值得 一游 洛阳 需要 锦远 汽车站 坐车 票价 走 高速 小时 栾川 汽车站 汽车站 没有 直接 老君山 公交 打车 左右 直接 送到 检票口 门口 自由 行在 山下 卖票 口到 检票口 公里 左右 走路 分钟 索道 全程 两段 索道 第一段 特别 建议 坐 来回 一段 没有 风景 走 盘山公路 大概 小时 左右 没有 必要 步行 上山 坐 中灵 分钟 中山门 从中 山门 上山 十里 长屏 伏牛山 主峰 下面 一个 玻璃 观景台 观景台 南天门 金殿 风景 不错 下山 不要 走 十里 长屏 一条 山路 很近 分钟 中 天门 
1,终于 不算 累 景色 壮观 十里 花屏 美极了 喜欢 拍照 
1,停车 方便 栾川县 城到 老君山 自驾 几分钟 风景 
1,提到 正法 永昌 知道 位于 洛阳 西部 白马寺 提到 白马寺 无人不知 佛教 之人 会 地方 选择 一个 淡季 选择 期待 到来 
0,不错 地方 值得 一游 
0,特别 鸡肋 一个 地方 几乎 没有 居然 好意思 收块 门票价格 太高 旅游 内容 很少 
1,响 二月 树上 积雪 里面 一个 茶舍 吸引 
1,应该 不错 下雨天 没 看到 遗憾 
1,用于 来到 传说 中 老君山 九月末 学生 免票 预订 门票 查 攻略 发现 入口处 登上 金顶 得个 小时 人过 中年 可能 完成 任务 还好 携程 一级 索道 二级 索道 多种 组合 套票 省 一部分 钱 携程 预定 直接 刷 身份证 乘坐 缆车 
1,白马寺 中国 第一 古刹 世界 著名 伽蓝 位于 河南省 洛阳市 始建 东汉 永平 十一年 公元 年 佛教 传入 中国 兴建 第一座 官办 寺院 中国 越南 朝鲜 日本 欧美国家 释源 释教 发源地 祖庭 祖师 之庭 值得 一去 
0,真的 很美是 值得 一去 地方 白马寺 龙门石窟 最受 洗礼 地方 
1,人生 应该 带 有趣 山川 湖海 
1,现存 国内 最早 寺院 绝对 礼佛 洛阳 一定 地方 心 安静下来 
1,慈禧太后 光绪皇帝 亲笔 题写 两块 匾额 历史 价值 明清 建筑 看点 多年 没有 遭到 破坏 算是 一个 奇迹 最后 关冢去 绕 一圈 表达 关公 崇敬 之意 
1,不错 性价比 高 值得 一去 推荐 一下 再接再厉 
1,不错 山顶 风 真的 很大 
1,走 完 完 下来 原来 电瓶车 地方 没有 电瓶车 走 很长 一段路 走到 那座 桥 附近 电瓶车 电瓶车 收费 元 从桥 这头 桥 那头 之后 走 很长 很长 一段路 老年人 太难 人性 
1,位于 河南省 洛阳市 北部 地区 著名 寺庙 
1,非常 不错 方便 
1,白马寺 真的 值得 一去 主要 分为 三个 部分 中国 缅甸 越南 中国 寺庙 供奉 很多 佛像 进去 拜佛 门口 买 足够 香 里面 一个 不语 茶社 安静 茶水 免费 喝 看书 里面 空间 布置 情调 接下来 外国 寺庙 金色 建筑 比较 非常 华丽 值得 看看 两个 地方 风格 不同 供奉 佛像 差别 里面 很大 将近 三个 小时 逛 完 票价 性价比 超高 
1,环境 特别 非常 幽静 树木 很多 
1,风景秀丽 景色 迷人 值得 一游 
1,地方 香客 很多 值得 外面 牡丹 丝 不错 
1,火车站 直接 坐路车 白马寺 大概 一个 小时 门 票价 元 时间 比较 大概 浏览 一下 中国 第一座 佛寺 不错 
1,山顶 确实 高 很漂亮 景色 
0,索道 票 无法 使用 联系 很久 人工 放 进去 
0,知道 门票 不到 二十 景区 交通 一人 六十八 两个 星级 酒店 开业 听说 厉害 房间 晚 四千 山上 一个 营业 小卖 铺 开水 要钱 自带 泡面 开水 一杯 五块 部分 景区 开放 景区 交通 只到 一个 地方 六十八 地方 根本 不了 玻璃 栈道 开放 公厕 开门 开门 费 竟然 有人 收费 饥寒交迫 住宿 不便 无人 提及 河南 之耻 
0,人太多 
1,小赵 导游 带 景点 讲述 特别 到位 重要 不会 走弯路 最快 速度 到达 金殿 金殿 景色 超级 棒 
1,我国 著名 三大 石窟 洛阳 市区 公交 可到 一家 三口 月份 滴滴 顺风 车元 左右 景区 美丽 伊河 自然 分为 东西 两侧 游览 西进 东出 全程 约 半天 游览 完毕 石窟 艺术 涉及 历史 佛教 雕塑 中医 方面 知识 最好 请个 导游 讲解 租用 电子 讲解 器 当时 一家 三口 租 电子 讲解 器 租金 元 押金 元 每到 一个 景点 会 感应 讲解 挺 石窟 艺术作品 绝大多数 西侧 大概 需要 一个半 两 小时 参观 游览 一座 桥到 东侧 东侧 部分 石窟 之后 唐代 诗人 白居易 生前 常去 香山 香积寺 白居易 陵园 景色 优美 诗人 踪迹 值得一看 
1,预约 拼团 讲解 高导 讲解 生动有趣 涨 很多 知识 不虚此行 感觉 
1,景色 不错 有趣 好玩 体验 值得 推荐 
1,洛阳龙门石窟 中国 三大 石窟 令人惊叹 
1,五一 很多 看着 庄严 肃静 卢舍那 大佛 心中 竟 升腾 安宁 祥和 之情 计划 人少 参拜 诸佛 遗憾 人太多 没能 坐船 游览 
0,特意 找 天气晴朗 景色 不错 一定 注意 当天 天气 好坏 买票 体验 会 不知 怎么回事 携程 买 全票 峰林 索道 无法 通行 体验 不好 
0,景色 不错 值得 一游 
1,卢舍那 大佛 东方 维纳斯 太美 慈眉善目 俯视 众生 震撼 
1,家人 一起 风景 美不胜收 当天 雾太大 没有 看到 十里 画屏 有点 遗憾 恐高症 患者 一个 不小 挑战 希望 机会 
0,很漂亮 景色 美 
1,自由 行 出租车 景区 门口 售票处 说 开 进去 必须 电瓶车 第一段 路 公里 售票处 检票口 块钱 不乘 走 水泥路 太阳 晒 路边 树少 无法 遮阴 第二段 路 公里 必须 电瓶车 可能 走 块 是从 售票处 索道 口 两段 电瓶车 块钱 回程 块钱 钱 没法 省 太阳 底下 走 公里 大概 上午 走 下午 开车 付元 钱 停车费 车子 直接 开 索道 口 停车场 车上 坐满 个人 一人 来回 省 个人 省下 电瓶车 费 老君山 接待 外国人 其实 太 欢迎 自由 行 游客 意思 
1,河南 洛阳龙门石窟 值得 一去 地方 离开 洛阳市 不远 交通 挺 方便 老君山 少林寺 天下第一 门 应 天门 龙门石窟 四大 石窟 雕塑 栩栩如生 分 两边 一条 河 分成 两边 两边 雕塑 四五个 小时 不够 逛 真的 值得 一去 
0,景区 票价 高 
1,洛阳 白云山 国家级 旅游 景区 世界 地质公园 国家 科普 教育 基地 国家级 森林公园 国家级 自然保护区 中国 十佳 休闲 胜地 中国 最美 地方 河南省 十佳 景区 好去处 第三名 
1,寺庙 历史悠久 建筑群 错落有致 一种 清静 畅游 有大 原木 供 游客 休憩 
1,景色 不错 总体 超赞 有趣 好玩 性价比 高 
1,特色 与众不同 一座 寺庙 各国 特色 寺庙 建筑 非常 虔诚 和谐 气氛 非常 值得 探访 
1,总体 人山人海 没什么 体验 
1,惊险刺激 景色宜人 景色 不错 
1,非常 石窟 震撼 
1,特别 国外 风格 建筑 有别于 见证 历史悠久 
1,老君山 值得一看 十里 画屏 景色 不错 云雾 缭绕 山上 空气 综合 挺不错 
1,出票 很快 
1,朋友 起来 开心 景区 很大 累 快乐 
1,挺 下次 找 
1,预想 很多 黄山 一比 到处 可观 奇石 处外 美景 今天 下雨 云 山中 环绕 置 云端 之上 仙境 之中 
1,挺大 玩 建议 单独 一天 一个 景点 累 
1,老君山 十里 画廊 真的 太美 
1,方便 下次 还会 购买 便捷 好评 白云山 之前 来过 已经 好几年 没有 过来 开发 完善 设施 完善 不用 季节 景色 很棒 
1,气势磅礴 意义 值得 一去 
1,白马寺 位于 河南省 洛阳市 洛龙区 白马寺 镇内 创建 东汉 永平 十一年 公元 年 中国 第一 古刹 世界 著名 伽蓝 佛教 传入 中国 兴建 第一座 官办 寺院 中国 佛教 祖庭 释源 之称 距今已有 多年 历史 国家 景区 非常 值得 参观 
1,头顶 祥云 缭绕 满眼 葱茏 空气清新 环 山路 带 小孩 不累 适合 举家 畅游 真正 不虚此行 
1,很棒 景区 很漂亮 好玩 风景 美 山上 没水 厕所 超级 臭忍 不了 
1,老君山 风景 真的 绝美 坐 两段 索道 上山 走 十里 画屏 太 费力 中途 看到 七彩 祥云 
1,龙门石窟 真的 很棒 不错 德 景点 
1,人太多 五一 呜呜 
1,老君山 值得 一去 地方 十里 画屏 一片 云海 太 壮观 
0,曾经 老君山 吃 泡面 一句 话 地方 风景 没得说 
1,洛阳 白马寺 佛教 传入 我国 最早 建设 寺院 
1,特别 好好 
1,有趣 好玩 总体 超赞 景色 不错 性价比 高 
0,关二爷 
1,老君山 天下无双 圣境 世界 第一 仙山 原名 景室 山 位于 十三 古都 洛阳 栾川县 县城 东南 三千米 处 八百里 伏牛山 脉 主峰 玉皇顶 海拔 米 距今已有 两千多年 人文 历史 道教 中 历史 最长 山脉 
